type_x,industry1_code,industry1_name,type_y,industry2_code,industry2_name,url,symbol,amount,chg,hasexist,high52w,last_close,percent,volume,current,high,low,name,market_capital,low52w,pe_ttm,open
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH900955,52844.0,0.001,False,0.601,0.368,0.27,143699,0.369,0.371,0.364,海创B股,480991500.0,0.312,,0.364
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600641,134355708.0,0.03,False,14.95,12.78,0.23,10594028,12.81,12.87,12.48,万业企业,10326893561.88,10.02,4.924,12.78
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ002285,430613796.43,0.02,False,14.7,10.6,0.19,40988567,10.62,10.73,10.3,世联行,21707047390.14,7.07,21.64,10.61
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600615,15654374.0,0.02,False,20.06,11.51,0.17,1360425,11.53,11.57,11.41,丰华股份,2167876457.24,10.5,20.434,11.48
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600736,25302330.0,0.01,False,9.27,6.25,0.16,4074434,6.26,6.27,6.15,苏州高新,7476273754.32,5.5,22.846,6.23
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ002077,7367715.0,0.01,False,16.44,11.2,0.09,655400,11.21,11.38,11.09,大港股份,6505706830.73,8.68,197.819,11.2
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000526,12140470.0,0.02,False,37.11,27.95,0.07,434900,27.97,28.29,27.71,*ST紫学,2690577142.79,24.41,4958.984,27.94
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600007,19840319.0,0.01,False,21.1,14.95,0.07,1334209,14.96,14.98,14.76,中国国贸,15068946708.64,14.56,24.512,14.98
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ200056,0.0,0.0,False,5.08,4.63,0.0,0,4.63,4.66,4.55,皇庭B,5441849053.84,4.04,21.959,4.66
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000038,0.0,0.0,False,27.29,18.5,0.0,0,18.5,19.2,18.48,深大通,9671382251.5,18.1,24.735,19.02
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ002113,0.0,0.0,False,19.93,9.83,0.0,0,9.83,10.99,9.83,天润数娱,8862571476.91,9.83,974.779,10.98
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000056,0.0,0.0,False,13.98,13.27,0.0,0,13.27,13.35,12.9,皇庭国际,15596833033.36,10.71,77.786,13.18
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH900911,340363.0,0.0,False,1.49,1.319,0.0,258839,1.319,1.322,1.3,金桥B股,1480462605.87,1.28,2.008,1.321
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000506,0.0,0.0,False,10.85,4.48,0.0,0,4.48,4.9,4.34,中润资源,4161999569.28,4.34,,4.34
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ200160,619433.0,0.0,False,2.98,1.98,0.0,314100,1.98,1.98,1.96,东沣B,1398513600.0,1.87,,1.98
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600733,0.0,0.0,False,52.69,52.69,0.0,0,52.69,0.0,0.0,SST前锋,10410806340.0,52.69,1348.198,0.0
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000616,0.0,0.0,False,6.12,3.42,0.0,0,3.42,3.43,3.38,海航投资,4891401733.5,3.25,,3.4
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000534,0.0,0.0,False,16.65,13.05,0.0,0,13.05,13.13,12.6,万泽股份,6417795502.8,10.07,311.721,12.8
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000150,10382070.39,0.0,False,31.45,28.88,0.0,358771,28.88,29.09,28.66,宜华健康,12932604847.76,22.29,,28.7
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000029,0.0,0.0,False,11.48,11.17,0.0,0,11.17,0.0,0.0,深深房A,11300242200.0,10.9,50.386,0.0
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000981,12801152.4,0.0,False,10.3,8.46,0.0,1509530,8.46,8.56,8.43,银亿股份,34076794401.72,7.48,63.875,8.48
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000511,0.0,0.0,False,7.11,5.27,0.0,0,5.27,5.27,5.27,*ST烯碳,6085964697.97,5.24,,5.27
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600393,0.0,0.0,False,10.18,6.13,0.0,0,6.13,0.0,0.0,粤泰股份,15547199443.1,5.7,12.347,0.0
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ200168,423337.0,0.0,False,3.69,2.01,0.0,211520,2.01,2.01,1.99,舜喆B,640386000.0,1.95,,2.0
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600734,0.0,0.0,False,14.81,9.4,0.0,0,9.4,0.0,0.0,实达集团,5861048585.8,9.26,41.461,0.0
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000620,17682480.15,0.0,False,8.49,6.14,0.0,2880552,6.14,6.19,6.09,新华联,11645679172.66,5.47,19.325,6.13
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000031,0.0,0.0,False,9.16,8.0,0.0,0,8.0,8.1,7.37,中粮地产,14509852768.0,6.64,12.316,7.43
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600658,22423757.0,0.0,False,15.64,10.05,0.0,2234001,10.05,10.12,9.99,电子城,8029842645.9,8.88,15.745,10.07
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000006,0.0,0.0,False,10.27,9.85,0.0,0,9.85,10.27,9.13,深振业A,13297451193.25,7.43,16.901,9.3
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000540,0.0,0.0,False,8.74,7.35,0.0,0,7.35,7.44,7.19,中天金融,34527836177.1,5.9,13.578,7.26
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ200029,0.0,0.0,False,5.79,5.72,0.0,0,5.72,0.0,0.0,深深房B,5786695200.0,5.7,20.876,0.0
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600807,0.0,0.0,False,16.97,10.01,0.0,0,10.01,0.0,0.0,天业股份,8855193657.31,8.5,62.173,0.0
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000046,0.0,0.0,False,9.95,7.92,0.0,0,7.92,8.08,7.79,泛海控股,41153909195.52,6.92,16.528,7.84
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600862,52234144.0,-0.01,False,13.6,8.63,-0.12,6093346,8.62,8.67,8.49,中航高科,12008083302.34,7.32,45.908,8.67
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600239,62116738.0,-0.01,False,6.38,4.65,-0.22,13493721,4.64,4.67,4.5,云南城投,7450387253.12,3.76,20.634,4.67
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600215,32343481.0,-0.04,False,14.61,10.54,-0.38,3087970,10.5,10.57,10.4,长春经开,4882845240.0,7.88,4615.256,10.56
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600639,15025018.0,-0.06,False,19.32,15.88,-0.38,953427,15.82,15.97,15.6,浦东金桥,17756571967.26,14.32,24.078,15.88
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600766,17509627.0,-0.05,False,17.5,8.51,-0.59,2079827,8.46,8.55,8.35,园城黄金,1896958914.12,7.45,863.355,8.55
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000670,226065066.78,-0.04,False,8.97,5.67,-0.71,39946482,5.63,5.8,5.52,盈方微,4597612036.8,4.01,,5.56
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600238,38714926.0,-0.07,False,12.37,7.91,-0.88,4957861,7.84,7.91,7.74,海南椰岛,3513888000.0,7.0,106.59,7.88
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SH600053,50126132.0,-0.27,False,43.44,23.03,-1.17,2206354,22.76,23.1,22.51,九鼎投资,9867388608.0,18.74,20.188,23.04
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000882,177528412.79,-0.04,False,4.33,3.34,-1.2,53634945,3.3,3.37,3.27,华联股份,9033261425.1,2.63,431.104,3.29
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000040,33669747.0,-0.16,False,17.04,12.63,-1.27,2685546,12.47,12.84,12.45,东旭蓝天,16674550701.84,10.25,45.37,12.53
CSRC,K,房地产业,CSRC,K70,房地产业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=K70,SZ000979,216183600.44,-0.05,False,2.01,1.57,-3.18,142970568,1.52,1.56,1.46,中弘股份,12753713822.48,1.46,162.693,1.56
CSRC,L,租赁和商务服务业,CSRC,L71,租赁业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L71,SH603300,51892316.0,0.12,False,17.1,7.48,1.6,6838820,7.6,7.65,7.51,华铁科技,3080584000.0,6.83,54.048,7.51
CSRC,L,租赁和商务服务业,CSRC,L71,租赁业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L71,SZ000415,0.0,0.0,False,8.42,5.84,0.0,0,5.84,5.85,5.76,渤海金控,36117604286.88,5.42,13.328,5.79
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SH600258,211348002.0,1.95,False,34.38,31.23,6.24,6461832,33.18,33.55,31.4,首旅酒店,27066344511.36,19.74,44.776,31.42
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SH600640,62543491.0,0.53,False,21.73,13.46,3.94,4525744,13.99,14.36,13.41,号百控股,11131786200.6,12.0,121.087,13.58
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ000058,39847946.92,0.21,False,10.78,6.46,3.25,5988180,6.67,6.79,6.42,深赛格,8241827180.83,5.81,248.316,6.46
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SH601888,720905232.0,1.59,False,55.79,53.54,2.97,13186563,55.13,55.27,53.6,中国国旅,107639976740.72,24.05,42.836,53.8
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ000062,58409848.72,0.53,False,36.4,20.05,2.64,2861099,20.58,20.69,20.06,深圳华强,14844699208.92,18.0,31.083,20.07
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ000861,21484301.51,0.07,False,4.8,2.9,2.41,7304637,2.97,2.97,2.89,海印股份,6682131494.28,2.73,34.733,2.89
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SH600358,41730641.0,0.11,False,10.45,6.02,1.83,6855734,6.13,6.15,5.98,国旅联合,3095261725.8,5.37,,6.03
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ002400,85362593.75,0.08,False,9.52,4.96,1.61,16879884,5.04,5.12,4.97,省广股份,8786419125.12,4.53,,5.01
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SH600415,49350207.0,0.07,False,8.05,5.37,1.3,9134507,5.44,5.44,5.34,小商品城,29611085117.44,5.02,20.193,5.35
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ002344,46197674.63,0.08,False,10.84,6.37,1.26,7197099,6.45,6.47,6.37,海宁皮城,8273705546.7,5.9,27.572,6.37
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ002181,12605384.77,0.05,False,7.64,4.44,1.13,2826975,4.49,4.5,4.43,粤传媒,5213151201.26,4.05,69.042,4.43
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ000061,29932395.33,0.07,False,11.85,6.68,1.05,4476687,6.75,6.75,6.61,农产品,11454507884.25,6.25,,6.68
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ200058,1100897.46,0.03,False,4.72,3.57,0.84,305330,3.6,3.63,3.55,深赛格B,4448362496.4,3.36,108.438,3.57
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SH600138,160613172.0,0.14,False,24.28,21.99,0.64,7309059,22.13,22.15,21.76,中青旅,16018579200.0,18.58,28.96,21.99
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ002712,10329771.0,0.13,False,30.93,20.59,0.63,499500,20.72,20.77,20.53,思美传媒,7086940688.24,18.0,30.503,20.53
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SH600790,16929015.0,0.03,False,7.14,5.84,0.51,2888730,5.87,5.88,5.83,轻纺城,6145851962.4,5.4,15.9,5.84
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SH603729,41774715.0,0.15,False,97.79,44.85,0.33,927755,45.0,45.54,44.55,龙韵股份,3000150000.0,38.31,168.548,44.55
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SH900929,61929.0,0.005,False,3.38,2.642,0.19,23500,2.647,2.651,2.62,锦旅B股,350876446.69,2.48,36.353,2.65
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SH600057,49436291.0,0.01,False,10.66,8.55,0.12,5828958,8.56,8.59,8.4,象屿股份,12478247954.32,7.25,22.85,8.55
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ300178,51009847.97,0.01,False,17.07,13.7,0.07,3708873,13.71,13.94,13.6,腾邦国际,8452328697.03,11.87,29.748,13.77
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ002143,0.0,0.0,False,26.26,12.09,0.0,0,12.09,13.47,12.09,印纪传媒,21397295284.56,11.32,27.563,13.38
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ002384,0.0,0.0,False,35.1,25.99,0.0,0,25.99,27.05,25.67,东山精密,27836545784.82,20.02,53.599,27.05
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ300071,0.0,0.0,False,9.62,7.8,0.0,0,7.8,7.85,7.71,华谊嘉信,5292233606.4,6.58,,7.82
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SH603598,0.0,0.0,False,23.29,14.84,0.0,0,14.84,0.0,0.0,引力传媒,4023316920.0,14.5,114.463,0.0
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ002210,41858941.19,0.0,False,13.77,12.65,0.0,3326538,12.65,12.7,12.53,飞马国际,20908936882.9,9.08,67.71,12.66
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ002183,121739939.41,-0.01,False,11.15,6.98,-0.14,17604048,6.97,7.01,6.83,怡亚通,14795203798.43,6.15,24.986,6.92
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ002707,122347026.69,-0.26,False,16.17,13.24,-1.96,9285327,12.98,13.43,12.98,众信旅游,11033789443.6,10.31,47.88,13.2
CSRC,L,租赁和商务服务业,CSRC,L72,商务服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=L72,SZ300058,597122778.88,-0.23,False,9.82,7.8,-2.95,78612757,7.57,7.78,7.42,蓝色光标,16518405849.63,5.3,68.319,7.77
CSRC,M,科学研究和技术服务业,CSRC,M73,研究和试验发展,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M73,SZ300347,205890493.09,2.16,False,41.9,39.69,5.44,5016506,41.85,41.9,39.58,泰格医药,20932388073.45,21.2,68.612,39.66
CSRC,M,科学研究和技术服务业,CSRC,M73,研究和试验发展,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M73,SZ300404,37311590.96,0.69,False,35.39,15.65,4.41,2302101,16.34,16.91,15.51,博济医药,2193988140.0,12.33,,15.6
CSRC,M,科学研究和技术服务业,CSRC,M73,研究和试验发展,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M73,SH600645,322322824.0,-1.08,False,28.81,24.46,-4.42,13584476,23.38,24.58,23.17,中源协和,8985011481.32,15.17,253.634,24.58
CSRC,M,科学研究和技术服务业,CSRC,M74,专业技术服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M74,SH603017,12921141.0,0.27,False,22.38,13.49,2.0,936400,13.76,14.05,13.42,中衡设计,3787986657.28,11.97,25.511,13.49
CSRC,M,科学研究和技术服务业,CSRC,M74,专业技术服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M74,SH600629,14379518.0,0.28,False,26.98,14.22,1.97,1002300,14.5,14.51,14.17,华建集团,6267017899.5,13.25,24.328,14.3
CSRC,M,科学研究和技术服务业,CSRC,M74,专业技术服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M74,SZ300012,88977787.54,0.06,False,5.75,4.17,1.44,20768396,4.23,4.35,4.18,华测检测,7011354915.99,3.36,52.479,4.19
CSRC,M,科学研究和技术服务业,CSRC,M74,专业技术服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M74,SH603126,62627689.0,0.11,False,19.11,8.8,1.25,7103671,8.91,8.92,8.65,中材节能,5439555000.0,7.45,41.162,8.81
CSRC,M,科学研究和技术服务业,CSRC,M74,专业技术服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M74,SZ300332,37275295.62,0.06,False,12.87,5.8,1.03,6392702,5.86,5.89,5.77,天壕环境,5209141895.04,5.25,48.147,5.8
CSRC,M,科学研究和技术服务业,CSRC,M74,专业技术服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M74,SH601226,8732810.0,0.05,False,8.77,4.91,1.02,1770755,4.96,4.96,4.89,华电重工,5728800000.0,4.45,,4.92
CSRC,M,科学研究和技术服务业,CSRC,M74,专业技术服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M74,SZ300215,35287806.71,0.07,False,15.34,7.82,0.9,4482102,7.89,7.98,7.77,电科院,5983164422.43,6.9,47.618,7.8
CSRC,M,科学研究和技术服务业,CSRC,M74,专业技术服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M74,SZ300008,145164304.18,0.06,False,11.91,6.75,0.89,21496145,6.81,6.88,6.63,天海防务,6537710219.85,5.73,36.198,6.72
CSRC,M,科学研究和技术服务业,CSRC,M74,专业技术服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M74,SZ300125,15442327.2,0.2,False,28.99,22.8,0.88,680240,23.0,23.09,22.4,易世达,2714000000.0,20.56,,22.71
CSRC,M,科学研究和技术服务业,CSRC,M74,专业技术服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M74,SH603018,39635281.0,0.18,False,38.71,28.04,0.64,1403355,28.22,28.39,28.05,中设集团,5969026643.78,24.74,20.121,28.08
CSRC,M,科学研究和技术服务业,CSRC,M74,专业技术服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M74,SZ300384,18513521.0,0.12,False,42.73,24.53,0.49,753850,24.65,24.85,24.41,三联虹普,4127715488.65,20.5,45.823,24.73
CSRC,M,科学研究和技术服务业,CSRC,M74,专业技术服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M74,SZ002469,17714250.77,0.02,False,10.03,5.49,0.36,3238789,5.51,5.51,5.41,三维工程,2772978297.99,4.89,47.721,5.47
CSRC,M,科学研究和技术服务业,CSRC,M74,专业技术服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=M74,SZ002398,0.0,0.0,False,15.88,15.14,0.0,0,15.14,15.58,15.12,建研集团,5240243113.44,10.79,27.463,15.41
