name,industry2_code,Unnamed: 0,amount,amplitude,chg,current,current_year_percent,dividend_yield,first_percent,float_market_capital,float_shares,followers,has_follow,income_cagr,issue_date_ts,lot_size,main_net_inflows,market_capital,net_profit_cagr,pb,pb_ttm,pcf,pe_ttm,percent,percent5m,ps,roe_ttm,symbol,tick_size,total_percent,total_shares,turnover_rate,type,volume,volume_ratio
汉宇集团,S3301,42,23759698.0,2.1,-0.11,5.13,3.2,4.58,43.99,1953510413,380801250,10675.0,False,-0.038522281666764,1414598400000,100,685870.0,3093390000,-3.526498133706157,2.342,,,19.441,-2.1,-0.39,,11.85915679913896,SZ300403,0.01,20.65,603000000,1.21,11,4602460.0,0.6900000000000001
奇精机械,S3301,43,5007708.0,2.06,-0.25,10.44,-14.09,2.64,44.01,2005820506,192128401,2539.0,False,0.509455495803479,1486310400000,100,-600336.0,2005820506,-23.25384878047196,2.004,,,29.205,-2.34,-0.29,,6.402400534980529,SH603677,0.01,-10.64,192128401,0.25,11,477395.0,0.59
小熊电器,S3301,44,134325491.0,3.63,-3.03,118.02,70.06,0.8200000000000001,44.0,3535200000,30000000,26035.0,False,24.18704363159956,1566489600000,100,1269446.0,14140800000,49.78661571652616,8.002,,,44.885,-2.5,0.01,,27.59929767611713,SZ002959,0.01,196.74,120000000,3.74,11,1123495.0,0.87
虹美菱B,S3301,45,183492.0,1.3,-0.04,1.5,-31.19,0.0,10.75,244010836,161596580,541.0,False,-18.94831577534255,841161600000,100,0.0,1577342800,,0.306,,,-5.273,-2.6,0.0,,-5.59598672214427,SZ200521,0.01,-19.33,1044597881,0.07,11,121952.0,0.46
三星新材,S3301,46,21805398.0,2.03,-0.58,21.57,7.74,0.9550000000000001,43.96,1912030912,88643065,3421.0,False,-0.212584376042535,1488729600000,100,-940934.0,1932091012,8.55080804128352,3.117,,,30.207,-2.62,-0.37,,10.56103978983285,SH603578,0.01,26.87,89573065,1.13,11,1003801.0,1.09
天银机电,S3301,47,602074684.0,7.49,-0.79,20.98,121.9,0.6960000000000001,-6.35,8455794332,403232920,29490.0,False,-0.5005613160940391,1343232000000,100,-1562095.0,9055774384,-26.32182205311528,6.257,,,74.69,-3.63,-0.33,,8.600103336618337,SZ300342,0.01,494.37,431844272,6.88,11,27733204.0,1.06
日出东方,S3301,48,75528027.0,4.46,-0.24,5.82,1.75,1.03,-6.7,4656000000,800000000,24337.0,False,-5.6809992125741,1337529600000,100,-4250994.0,4656000000,29.91215426042169,1.476,,,64.223,-3.96,-0.17,,2.344435589166991,SH603366,0.01,-31.03,800000000,1.6,11,12821100.0,0.9400000000000001
澳柯玛,S3301,49,119406589.0,4.67,-0.28,5.93,35.08,1.301,60.44,4606146885,776753269,14028.0,False,5.50706556556908,978019200000,100,-19854023.0,4739156785,49.17556340887445,2.322,,,26.755,-4.51,0.17,,9.015021531266509,SH600336,0.01,34.07,799183269,2.55,11,19816486.0,1.19
*ST康盛,S3301,50,25463612.0,5.16,-0.08,1.47,-48.6,0.0,-5.61,1409544953,958874118,33713.0,False,-32.86883954810074,1275321600000,100,770306.0,1670508000,,2.882,,,-3.222,-5.16,0.0,,-61.89597250249782,SZ002418,0.01,-58.68,1136400000,1.79,11,17163788.0,1.79
*ST德奥,S3301,51,,,,3.15,,0.0,82.58,835380000,265200000,26123.0,False,-32.18567251737689,1216137600000,100,,835380000,-39.79140679864528,14.318,14.318,,11.794,,,1.989107456604934,-48.08273273263416,SZ002260,0.01,-19.16,265200000,,11,,
吉宏股份,S3602,0,133646886.0,4.89,0.68,33.42,26.21,0.306,43.96,5338487673,159739308,11457.0,False,36.95486457461936,1468252800000,100,2681348.0,7439081421,60.6690554053545,5.068,,,22.733,2.08,-0.27,,29.33980042487964,SZ002803,0.01,648.47,222593699,2.48,11,3967060.0,1.41
嘉美包装,S3602,1,93214574.0,4.99,0.14,8.36,-29.87,0.234,43.87,796399516,95263100,2454.0,False,-21.63452699386961,1575216000000,100,1284806.0,7963992945,,3.875,,,63.331,1.7,0.0,,,SZ002969,0.01,84.32,952630735,11.95,11,11384599.0,0.58
滨海能源,S3602,2,3679377.0,3.78,0.09,7.24,-3.21,0.0,0.0,1605262494,221721339,5854.0,False,-37.33154764370929,856195200000,100,236243.0,1608348182,,4.361,,,373.921,1.26,-0.14,,1.170609186389242,SZ000695,0.01,40.06,222147539,0.23,11,512593.0,0.99
金时科技,S3602,3,42011275.0,4.16,0.17,14.85,-14.16,4.428,43.96,1064249990,71666666,2810.0,False,-3.63306910369342,1552579200000,100,-191926.0,6014250000,-4.511647604115909,4.42,,,34.323,1.16,-0.07,,12.95638304863294,SZ002951,0.01,25.55,405000000,3.92,11,2808704.0,2.21
王子新材,S3602,4,63985894.0,3.78,0.22,21.94,20.22,0.0,43.99,1666465688,75955592,9563.0,False,31.41950766654864,1417536000000,100,3080621.0,3130864986,-4.404170395274642,4.729,,,61.98,1.01,0.78,,8.064476792233451,SZ002735,0.01,242.2,142701230,3.89,11,2957470.0,0.96
合兴包装,S3602,5,36880244.0,2.67,0.03,3.78,-5.97,2.646,67.49,4405481295,1165471242,16033.0,False,-5.214765745115168,1210176000000,100,1466437.0,4420842912,0.450977644302574,1.477,,,18.792,0.8,0.0,,8.00798027738291,SZ002228,0.01,120.58,1169535162,0.8300000000000001,11,9729503.0,0.98
英联股份,S3602,6,43162819.0,2.28,0.11,16.81,-10.59,0.781,44.06,2252111849,133974530,7889.0,False,22.92425512655154,1486396800000,100,0.0,3267490146,7.246215326304961,4.817,,,44.637,0.66,0.0,,10.95294545934885,SZ002846,0.01,169.88,194377760,1.93,11,2583770.0,0.78
翔港科技,S3602,7,45110549.0,3.32,0.09,16.96,6.67,0.471,44.05,593600000,35000000,4449.0,False,-7.026909769959411,1508083200000,100,4992734.0,2405549754,,4.509,,,-1191.908,0.53,0.53,,-0.348330051298119,SH603499,0.01,117.75,141836660,7.65,11,2676960.0,1.12
东风股份,S3602,8,10073084.0,1.33,0.0,6.0,-11.11,2.467,20.98,8006400000,1334400000,16253.0,False,3.230494027016584,1329321600000,100,258756.0,8006400000,-19.05909254021196,1.917,,,21.261,0.0,0.0,,8.738173255701104,SH601515,0.01,23.96,1334400000,0.13,11,1674312.0,0.9
鸿博股份,S3602,9,30795786.0,2.83,0.0,7.06,6.01,0.0,67.44,3522506320,498232860,39005.0,False,-21.08495758126348,1210176000000,100,-1820628.0,3523293939,87.45997371048287,2.149,,,129.566,0.0,-0.14,,1.680005170851497,SZ002229,0.01,62.7,498344263,0.87,11,4344862.0,1.1
环球印务,S3602,10,10498151.0,2.02,-0.01,16.3,-9.85,0.62,43.98,2446500000,150000000,28048.0,False,87.73382585319929,1465315200000,100,3663433.0,2446500000,60.1586980591879,3.918,,,33.901,-0.06,-0.06,,12.20609490181172,SZ002799,0.01,131.81,150000000,0.43,11,642850.0,0.8
新宏泽,S3602,11,6280178.0,1.67,-0.02,10.15,-16.05,0.983,44.0,1624000000,160000000,6960.0,False,-7.761691493299871,1482940800000,100,1018988.0,1624000000,-40.79038881294917,4.177,,,92.639,-0.2,0.0,,4.179375220297998,SZ002836,0.01,119.2,160000000,0.39,11,617800.0,0.5700000000000001
美盈森,S3602,12,19064262.0,1.1,-0.01,4.53,-8.48,7.335,39.12,4157988219,919908898,27955.0,False,-3.508634562858803,1257177600000,100,-1093986.0,6921583056,-5.897840457704162,1.336,,,13.968,-0.22,-0.22,,10.17729157022656,SZ002303,0.01,16.51,1531323685,0.45,11,4215648.0,0.63
盛通股份,S3602,13,3013529.0,1.3,-0.01,3.83,-18.68,0.0,66.7,1448488156,378195341,6949.0,False,8.036183667876928,1310659200000,100,0.0,2099992880,,1.228,,,20.313,-0.26,0.26,,6.287294650532248,SZ002599,0.01,-18.46,548301013,0.21,11,787060.0,0.24
通产丽星,S3602,14,37301952.0,1.33,-0.06,12.73,-14.71,0.547,46.53,4649449699,364948956,22117.0,False,10.55605025308213,1211904000000,100,-669041.0,14837081192,55.43852523050761,3.026,,,32.537,-0.47,-0.31,,14.08796113428154,SZ002243,0.01,82.38,1164606059,0.8,11,2923601.0,0.65
永吉股份,S3602,15,11107484.0,1.35,-0.04,7.35,-0.9400000000000001,1.637,43.91,1652613690,224845400,5172.0,False,18.46964150112764,1482422400000,100,-938952.0,3080196840,39.85752350630511,2.856,,,19.089,-0.54,0.0,,16.09946768322069,SH603058,0.01,29.81,419074400,0.67,11,1512800.0,0.56
宝钢包装,S3602,16,10321868.0,1.61,-0.03,4.94,-2.56,1.546,44.16,4116666502,833333300,19548.0,False,-4.136049988932433,1433952000000,100,-303524.0,4116666502,134.7673977658251,1.781,,,34.066,-0.6000000000000001,0.0,,5.5295628112711,SH601968,0.01,13.42,833333300,0.25,11,2090600.0,0.85
东港股份,S3602,17,41461161.0,1.24,-0.09,11.18,-10.2,3.552,64.2,6098591035,545491148,27299.0,False,-13.68701667522204,1172764800000,100,2398883.0,6100550587,-15.37758235437385,3.642,,,26.158,-0.8,0.09,,13.82615834013797,SZ002117,0.01,242.02,545666421,0.68,11,3709003.0,0.85
万顺新材,S3602,18,13017608.0,1.21,-0.04,4.93,-17.52,1.009,14.2,2451477379,498267760,18067.0,False,8.852576716534323,1267113600000,100,-213246.0,3318454235,,0.98,,,32.185,-0.8,0.0,,3.142898815824822,SZ300057,0.01,-37.64,674482568,0.53,11,2636874.0,0.7000000000000001
海顺新材,S3602,19,7125078.0,1.61,-0.1,11.7,-3.15,0.424,44.01,996031779,85203745,28670.0,False,16.30002411699338,1454515200000,100,-1149160.0,1829833362,-5.754813960438332,2.536,,,28.644,-0.85,0.09,,9.212363309727161,SZ300501,0.01,19.93,156529800,0.72,11,610296.0,0.78
康欣新材,S3602,20,10469934.0,1.99,-0.03,3.48,-20.73,0.0,0.0,3599239169,1034264129,22085.0,False,-29.83778790223982,864576000000,100,-167900.0,3599239169,,0.879,,,15.621,-0.85,0.29,,5.777975049447394,SH600076,0.01,-43.5,1034264129,0.29,11,3000099.0,1.15
紫江企业,S3602,21,18927982.0,1.4,-0.04,4.24,12.47,4.695,88.01,6430961310,1516736158,26145.0,False,-3.813655895526135,935424000000,100,-1115660.0,6430961310,-13.67737819566445,1.309,,,13.458,-0.93,0.0,,10.11588506498067,SH600210,0.01,101.18,1516736158,0.29,11,4459300.0,0.68
昇兴股份,S3602,22,3545345.0,1.87,-0.05,5.3,-13.68,0.467,44.08,4391086196,830073005,10358.0,False,-0.07417816963920501,1429632000000,100,0.0,4407524946,-33.02756571137159,2.394,,,94.161,-0.93,0.19,,2.562764987635379,SZ002752,0.01,39.95,833180519,0.08,11,668800.0,0.8300000000000001
大胜达,S3602,23,18721508.0,2.19,-0.13,13.09,-9.54,0.196,43.95,654500000,50000000,2617.0,False,-2.884973137207902,1564070400000,100,-717784.0,5377774282,-45.08821330854623,3.711,,,61.799,-0.98,-0.08,,6.997766296834945,SH603687,0.01,50.68,410830732,2.85,11,1423900.0,0.46
奥瑞金,S3602,24,38249134.0,2.0,-0.05,3.95,-10.43,4.264,10.46,9208485635,2331262186,39889.0,False,5.239260646732968,1349884800000,100,-10836814.0,9303141120,-43.49811280760184,1.606,,,18.961,-1.25,0.25,,8.62094071580805,SZ002701,0.01,54.72,2355225600,0.41,11,9643221.0,1.26
劲嘉股份,S3602,25,35103207.0,1.25,-0.11,8.71,-23.66,1.701,73.79,11087970553,1273016137,34220.0,False,6.770255620298271,1196784000000,100,171029.0,12759021620,8.167337961118148,1.789,,,15.326,-1.25,-0.11,,11.99222936668056,SZ002191,0.01,87.63,1464870450,0.31,11,4010442.0,0.63
集友股份,S3602,26,66188542.0,3.49,-0.58,40.15,13.74,0.643,44.0,9937928000,247520000,9749.0,False,16.24072366238427,1485187200000,100,-9612930.0,10904710088,-41.23248656858868,9.183,,,66.504,-1.42,-1.48,,17.72418338411375,SH603429,0.01,588.49,271599255,0.67,11,1646200.0,1.6
*ST界龙,S3602,27,15448333.0,3.13,-0.07,4.72,-5.03,0.0,214.5,3128194500,662753072,31376.0,False,61.45283547723835,762019200000,100,44121.0,3128194500,251.2144739007386,3.126,,,20.362,-1.46,0.64,,16.5248919037347,SH600836,0.01,445.37,662753072,0.49,11,3263904.0,0.59
裕同科技,S3602,28,29944686.0,2.18,-0.39,23.45,-11.68,1.167,44.0,9984147659,425944866,8801.0,False,13.11374129274006,1481817600000,100,1170192.0,20559191559,1.092684436111879,3.185,,,19.906,-1.64,-0.13,,16.90156575833155,SZ002831,0.01,23.45,877098616,0.3,11,1266419.0,0.67
永新股份,S3602,29,11280992.0,2.35,-0.15,8.77,-5.99,4.505,51.68,4392702603,500878290,16140.0,False,6.535107425115338,1089216000000,100,-249824.0,4416718669,8.193961828948048,2.585,,,16.553,-1.68,-0.23,,15.77328337023771,SZ002014,0.01,501.87,503616724,0.26,11,1282817.0,0.88
新通联,S3602,30,28662341.0,2.52,-0.36,17.5,37.47,0.0,44.03,3500000000,200000000,17897.0,False,0.538124941542883,1431878400000,100,-5920779.0,3500000000,-23.0676103787417,5.466,,,132.738,-2.02,-0.23,,4.17058657831939,SH603022,0.01,120.15,200000000,0.8200000000000001,11,1631550.0,1.07
双星新材,S3602,31,104763825.0,2.32,-0.11,5.07,10.46,0.581,-11.45,4460562318,879795329,16212.0,False,14.11215913974393,1306944000000,100,-9625785.0,5862329891,66.96843645435784,0.759,,,27.022,-2.12,-0.2,,2.808615271282336,SZ002585,0.01,-58.77,1156278085,2.34,11,20603650.0,1.44
华源控股,S3602,32,8388670.0,2.28,-0.15,6.88,-5.62,1.429,43.98,1249689186,181640870,53508.0,False,-1.812343533600358,1451491200000,100,-574688.0,2139880497,-26.94878349836953,1.486,,,33.415,-2.13,0.0,,4.235588607527157,SZ002787,0.01,2.06,311029142,0.67,11,1215900.0,0.88
浙江众成,S3602,33,49011915.0,2.6,-0.14,6.4,4.23,1.077,27.67,5473190618,855186034,15428.0,False,21.19079854583041,1291910400000,100,-4196171.0,5796988077,15.48017603215677,3.153,,,80.938,-2.14,-0.16,,3.936640028794667,SZ002522,0.01,58.05,905779387,0.89,11,7578300.0,0.63
顺灏股份,S3602,34,41255732.0,3.04,-0.1,4.17,-34.84,0.0,-2.53,4414488616,1056097755,29322.0,False,-24.37180257301457,1300377600000,100,-9500968.0,4431455934,-27.17071240596881,2.297,,,-17.985,-2.34,0.0,,-12.04992407646264,SZ002565,0.01,14.34,1060156922,0.93,11,9827700.0,1.35
京华激光,S3602,35,24623114.0,2.76,-0.46,19.12,-13.13,1.537,44.02,609775040,31892000,5394.0,False,2.415149633153057,1508860800000,100,-218186.0,2438029440,5.869643992946716,2.841,,,23.595,-2.35,-0.05,,12.5267676359056,SH603607,0.01,21.15,127512000,4.01,11,1277723.0,1.44
陕西金叶,S3602,36,22100005.0,2.03,-0.07,2.88,-12.73,0.515,0.0,1930475485,670303988,15708.0,False,-1.224270975263097,898531200000,100,-3629299.0,2213834728,-4.533867991540919,1.591,,,87.008,-2.37,-0.35,,1.850679482198376,SZ000812,0.01,5.9,768692614,1.14,11,7637950.0,1.53
珠海中富,S3602,37,14879910.0,3.03,-0.06,1.92,-29.41,0.0,1009.62,2468548838,1285702520,14277.0,False,-12.87035309051859,849542400000,100,-463099.0,2468548838,-30.34247921309971,3.574,,,1347.839,-3.03,0.0,,0.270404539592113,SZ000659,0.01,84.68,1285702520,0.6000000000000001,11,7703871.0,1.89
天茂集团,S4902,0,48367485.0,2.43,0.05,5.39,-22.01,2.43,166.67,23193866199,4303129165,22692.0,False,-9.9575458123768,847728000000,100,935.0,26629991199,16.0467906766985,1.256,,,14.544,0.9400000000000001,0.0,,8.833204914579204,SZ000627,0.01,673.01,4940629165,0.21,11,9003956.0,1.3
新华保险,S4902,1,167539265.0,1.58,0.3,45.37,-7.69,3.134,13.72,94616382856,2085439340,178533.0,False,18.5293084647234,1323964800000,100,17282067.0,141533829242,54.9903275556255,1.615,,,8.943,0.67,0.11,,19.68055011533272,SH601336,0.01,92.6,3119546600,0.18,11,3708043.0,0.7000000000000001
西水股份,S4902,2,71624122.0,2.69,0.04,7.84,-12.79,0.0,99.84,8569624724,1093064378,104989.0,False,-18.44585532620335,964972800000,100,-3682520.0,8569624724,,0.809,,,-5.355,0.51,-0.13,,-13.75933615441077,SH600291,0.01,106.01,1093064378,0.85,11,9240727.0,0.92
中国太保,S4902,3,245088501.0,1.17,0.13,29.13,-23.02,4.138,60.57,183131571000,6286700000,125309.0,False,7.755055267842015,1198512000000,100,10056541.0,263976060000,42.54828811943381,1.42,,,8.616,0.45,-0.14,,17.61418329669698,SH601601,0.01,-27.29,9062000000,0.13,11,8434060.0,0.71
中国人寿,S4902,4,145192029.0,1.7,0.09,27.21,-21.97,2.697,106.2,566608251300,20823530000,156599.0,False,7.264182088710003,1168272000000,100,-4889933.0,769082623050,5.860575227719345,1.894,,,15.581,0.33,0.0,,12.68341835128157,SH601628,0.01,-11.96,28264705000,0.03,11,5363321.0,0.93
中国平安,S4902,5,1505557334.0,0.9500000000000001,-0.01,72.89,-13.16,2.806,38.43,789592915259,10832664498,1240992.0,False,4.421493343565386,1172678400000,100,-42944010.0,1332446796375,-1.34157682290813,1.931,,,10.255,-0.01,-0.16,,20.15908165441818,SH601318,0.01,257.84,18280241410,0.19,11,20685777.0,0.91
中国人保,S4902,6,101091066.0,1.43,-0.05,6.26,-17.52,1.835,44.01,35065809539,5601567019,47043.0,False,5.507697846063264,1542297600000,100,-16283756.0,276842181050,17.30321010981319,1.473,,,11.743,-0.79,0.0,,13.26745098922002,SH601319,0.01,58.44,44223990583,0.29,11,16135870.0,1.07
凌云B股,S6102,0,1243189.0,10.28,0.015,0.375,-32.55,0.0,33.61,69000000,184000000,1105.0,False,-1.102873099811596,964713600000,100,-34495.79999999999,130875000,-37.51626968544385,1.958,,,46.111,4.17,0.27,,4.272377343329685,SH900957,0.001,26.07,349000000,1.76,11,3237495.0,6.06
亚玛顿,S6102,1,215108155.0,7.8,0.9400000000000001,39.14,75.52,0.0,0.55,6245711683,159573625,18558.0,False,4.256696653026348,1318435200000,100,2458639.0,6262400000,,2.963,,,-101.58,2.46,-0.31,,-2.908682803485153,SZ002623,0.01,-1.83,160000000,3.43,11,5476208.0,1.79
福莱特,S6102,2,119265331.0,3.98,0.09,12.9,6.35,0.214,44.0,4398642000,340980000,10394.0,False,27.54620984740568,1550160000000,100,1835226.0,25155000000,49.07501963763008,5.326,,,30.534,0.7000000000000001,0.0,,18.81986742691253,SH601865,0.01,341.05,1950000000,2.74,11,9343356.0,1.48
旗滨集团,S6102,3,67581389.0,1.83,-0.02,5.44,-0.91,5.505,57.22,14471809178,2660259040,29258.0,False,-4.597519250758286,1313078400000,100,-478525.0,14618113082,-3.352981604574978,1.735,,,11.246,-0.37,0.0,,16.05099984944847,SH601636,0.01,14.58,2687153140,0.47,11,12396088.0,0.49
金刚玻璃,S6102,4,23197637.0,6.38,-0.08,11.37,3.55,0.0,36.54,2249247510,197823000,16908.0,False,-34.11337605753647,1278518400000,100,-1352765.0,2455920000,428.0423964721172,4.014,,,-23.017,-0.7000000000000001,-0.35,,-16.1472504625414,SZ300093,0.01,2.08,216000000,1.03,11,2029801.0,0.97
南玻B,S6102,5,561183.0,1.39,-0.02,2.14,-13.36,0.0,,2385136969,1109366032,2993.0,False,-9.107701523285538,699206400000,100,0.0,6682621750,-18.21175017404529,0.636,,,11.865,-0.93,-0.47,,5.469700731464907,SZ200012,0.01,,3108196163,0.02,11,261000.0,0.36
金晶科技,S6102,6,12842212.0,1.85,-0.03,2.68,-6.94,1.107,86.01,3829103600,1428770000,14837.0,False,0.066502544369928,1029340800000,100,-2886836.0,3829103600,-31.23486120052143,0.931,,,58.089,-1.11,-0.37,,1.584891349599991,SH600586,0.01,84.93,1428770000,0.34,11,4789100.0,1.33
耀皮玻璃,S6102,7,8689618.0,1.58,-0.05,4.38,-13.95,1.512,116.18,3273682373,747416067,7630.0,False,-5.383034667366681,759686400000,100,-3619116.0,4094932382,,1.259,,,27.443,-1.13,0.23,,4.669068947916512,SH600819,0.01,-8.44,934916069,0.27,11,1982500.0,1.01
洛阳玻璃,S6102,8,32666857.0,1.75,-0.2,13.48,-16.43,0.0,198.61,3761538422,279045877,42295.0,False,4.451573801181263,815068800000,100,13936.0,7446304941,-1.610041797911199,5.716,,,135.277,-1.46,-0.15,,4.321308111028323,SH600876,0.01,16.08,552396509,0.87,11,2424417.0,1.08
南玻A,S6102,9,34712418.0,2.13,-0.09,4.6,-8.18,1.493,-52.81,9005613021,1957741961,63520.0,False,-9.107701523285538,699206400000,100,-2583203.0,14297702350,-18.21175017404529,1.492,,,27.795,-1.92,-0.22,,5.469700731464907,SZ000012,0.01,1764.81,3108196163,0.38,11,7506511.0,0.84
耀皮B股,S6102,10,47409.0,2.93,-0.013,0.362,-31.57,0.0,,67875001,187500002,837.0,False,-5.383034667366681,755452800000,100,-13987.0,338439617,,0.739,,,16.116,-3.47,0.0,,4.669068947916512,SH900918,0.001,,934916069,0.07,11,130300.0,0.31
罗牛山,S1107,0,427881763.0,2.77,0.18,10.28,1.18,0.198,0.0,11831116397,1150886809,77806.0,False,31.77464037015194,865958400000,100,57544252.0,11837559582,,2.88,,,179.878,1.78,-0.1,,1.630848390208197,SZ000735,0.01,438.64,1151513578,3.64,11,41920713.0,1.39
天山生物,S1107,1,33178508.0,7.63,0.05,5.03,-7.54,0.0,18.46,926259138,184146946,12862.0,False,16.79069750170359,1335283200000,100,497975.0,1574276302,,11.409,,,-27.306,1.0,1.41,,-33.87752744601131,SZ300313,0.01,-36.9,312977396,3.56,11,6548034.0,1.81
西部牧业,S1107,2,0.0,,0.0,7.81,15.19,0.0,151.93,1650505341,211332310,18193.0,False,-5.889472364045846,1282233600000,100,-11844653.81,1650505341,,2.936,2.936,25.35203752654789,,0.0,0.0,2.619308440920883,-10.46527448606509,SZ300106,0.01,-60.27,211332310,0.0,11,0.0,
温氏股份,S1107,3,360485541.0,1.52,-0.2,28.1,-16.37,4.597,242.48,112988384298,4020938943,81249.0,False,17.95743354613906,1446393600000,100,-26742746.0,149253418271,,3.175,,,9.146,-0.71,0.14,,40.06511357335449,SZ300498,0.01,-37.63,5311509547,0.32,11,12807559.0,0.65
华英农业,S1107,4,34206625.0,1.91,-0.07,4.63,-17.17,0.0,79.86,2458719432,531040914,28917.0,False,-10.8329670531817,1260892800000,100,-6304076.0,2473767793,,1.0,,,-24.358,-1.49,0.22,,-3.995001889591359,SZ002321,0.01,-70.83,534291100,1.39,11,7366350.0,0.81
立华股份,S1107,5,27205379.0,2.26,-0.86,42.12,-29.09,2.334,43.99,5036486300,119461250,13437.0,False,11.58917324323809,1550419200000,100,-1524179.0,17027580800,,2.569,,,10.253,-2.0,0.19,,27.60505759805853,SZ300761,0.01,24.26,403880000,0.54,11,641849.0,0.81
圣农发展,S1107,6,590286045.0,5.79,-0.58,25.68,13.38,5.747,32.91,28168791473,1096061925,70581.0,False,11.53083425178323,1256054400000,100,-5670452.299999997,31978497458,140.6822031041603,3.399,,,7.723,-2.21,0.2,,46.6287513289368,SZ002299,0.01,124.7,1244299512,2.08,11,22821819.0,0.66
仙坛股份,S1107,7,76365748.0,2.62,-0.31,13.45,-11.26,2.899,43.94,4883930523,363117511,24162.0,False,15.06026890064796,1424016000000,100,-4952545.0,6236664273,116.7482610321024,1.803,,,6.196,-2.25,-0.07,,33.20450300436433,SZ002746,0.01,441.03,463692511,1.55,11,5640837.0,1.28
民和股份,S1107,8,100164598.0,2.77,-0.59,22.86,-28.14,2.58,211.97,4712681217,206154034,41501.0,False,22.86466620232472,1210867200000,100,-9365723.0,6904786008,,2.394,,,5.037,-2.52,-0.04,,62.45108840379312,SZ002234,0.01,46.62,302046632,2.11,11,4357565.0,1.26
益生股份,S1107,9,272408641.0,3.18,-0.43,15.6,-3.45,4.745,50.25,9726868538,623517214,51108.0,False,66.61413237896919,1281369600000,100,-7699254.0,15374036246,,4.756,,,7.726,-2.68,-0.06,,77.3645686106742,SZ002458,0.01,263.97,985515144,2.78,11,17362513.0,1.22
新五丰,S1107,10,142141479.0,3.48,-0.25,8.95,11.32,0.328,69.35,5841446477,652675584,24239.0,False,10.24338144008594,1086710400000,100,-13227258.0,5841446477,,4.619,,,30.264,-2.72,-0.22,,16.52325993636915,SH600975,0.01,341.11,652675584,2.41,11,15729440.0,1.06
牧原股份,S1107,11,1902049316.0,3.1,-3.66,113.25,27.55,0.474,44.0,157507459085,1390917159,116231.0,False,74.69098524065971,1390838400000,100,-148439735.0,249649846383,,9.952,,,23.146,-3.13,0.1,,54.89699877692912,SZ002714,0.01,2948.14,2204608322,1.21,11,16770456.0,1.24
湘佳股份,S1107,12,594475917.0,8.67,-4.24,102.94,247.42,0.191,44.01,2638352200,25630000,6117.0,False,32.26736742921072,1587657600000,100,-7628910.379999999,10487527200,132.877942294778,6.728,,,34.638,-3.96,-0.18,,,SZ002982,0.01,194.29,101880000,22.12,11,5670346.0,0.91
*ST仁智,S2104,0,10836544.0,4.58,0.06,2.9,11.54,0.0,54.2,998804756,344415433,16254.0,False,-78.23226984708859,1320249600000,100,154313.0,1194649200,,24.167,,,39.686,2.11,0.0,,87.03349680484799,SZ002629,0.01,-53.69,411948000,1.08,11,3724800.0,0.87
金诚信,S2104,1,85745063.0,4.42,0.11,9.62,7.73,0.842,43.98,5612389116,583408432,27285.0,False,17.6348432229352,1435593600000,100,9438613.0,5612389116,22.32189244117042,1.284,,,17.199,1.16,-0.31,,7.714516742031027,SH603979,0.01,-26.56,583408432,1.52,11,8873772.0,2.12
中油工程,S2104,2,40020013.0,2.47,0.01,2.44,-28.02,1.818,216.35,13622879829,5583147471,14089.0,False,6.790983581489862,977673600000,100,7961029.0,13622879829,,0.586,,,42.392,0.41,-0.8200000000000001,,1.383190027218199,SH600339,0.01,-55.34,5583147471,0.3,11,16533736.0,1.02
