industry2_code,industry2_name,url,symbol,amount,chg,hasexist,high52w,last_close,percent,volume,current,high,low,name,market_capital,low52w,pe_ttm,open
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SH600711,0,0,FALSE,10.8,8.65,0,0,8.65,0,0,盛屯矿业,14503442726,5.95,32.2498,0
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SZ000813,21868209.07,-0.02,FALSE,10.13,8.36,-0.24,2633412,8.34,8.4,8.15,德展健康,18693958212,7.1,24.1125,8.35
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SH600497,342297585,-0.02,FALSE,8.95,7.09,-0.28,48828737,7.07,7.16,6.87,驰宏锌锗,35995431386,5.21,0,6.97
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SZ000603,49891838.8,-0.04,FALSE,17.68,12.18,-0.33,4155999,12.14,12.26,11.73,盛达矿业,8376227848,11.18,36.1661,11.98
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SH600489,145347539,-0.06,FALSE,13.33,8.73,-0.69,16871210,8.67,8.7,8.52,中金黄金,29921359429,8.26,115.9826,8.58
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SZ002155,67134909.68,-0.06,FALSE,13.12,8.6,-0.7,7903053,8.54,8.59,8.39,湖南黄金,10265417108,8.07,35.7264,8.51
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SH600311,21686173,-0.04,FALSE,7.32,4.51,-0.89,4861571,4.47,4.49,4.42,荣华实业,2975232000,4.12,0,4.49
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SZ000975,52006517.07,-0.14,FALSE,16.87,14.89,-0.94,3528253,14.75,14.95,14.5,银泰资源,20896251737,11.91,73.2612,14.8
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SH600988,79220923,-0.06,FALSE,8.42,5.48,-1.09,14707810,5.42,5.44,5.35,赤峰黄金,7730987708,5.11,24.0355,5.39
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SZ000697,73208464.55,-0.23,FALSE,28.84,19.22,-1.2,3862401,18.99,19.2,18.63,炼石有色,10628324131,16.01,0,19.02
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SH600547,346221721,-0.36,FALSE,37.32,26.3,-1.37,13434741,25.94,26.06,25.51,山东黄金,48173661905,24.57,33.067,25.8
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SH601899,1286793739,-0.1,FALSE,5.55,4.7,-2.13,279989612,4.6,4.71,4.51,紫金矿业,1.06E+11,3.08,40.2907,4.57
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SH601069,150591951,-0.33,FALSE,26.92,14.22,-2.32,10888300,13.89,14.03,13.65,西部黄金,8834040000,12.35,69.8069,13.8
B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SH600766,23174374,-0.23,FALSE,17.5,8.8,-2.61,2691620,8.57,8.8,8.44,园城黄金,1921623865,7.45,874.5808,8.7
B11,开采辅助活动,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B11,SZ002629,11221575.48,0.01,FALSE,10.95,5.29,0.19,2131574,5.3,5.31,5.18,仁智股份,2183324400,4.43,40.8648,5.29
B11,开采辅助活动,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B11,SZ002683,12440916,0.01,FALSE,11.79,6.83,0.15,1825700,6.84,6.87,6.75,宏大爆破,4798177804,6.2,34.598,6.76
B11,开采辅助活动,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B11,SZ002207,32064407.84,0,FALSE,18.77,8.3,0,3817882,8.3,8.5,8.24,*ST准油,1985172237,7.08,70.8274,8.28
B11,开采辅助活动,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B11,SZ002554,54592236,-0.01,FALSE,8.07,4.02,-0.25,13577900,4.01,4.06,3.98,惠博普,4293948100,3.79,48.828,4.02
B11,开采辅助活动,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B11,SH600583,82661125,-0.02,FALSE,8.13,6.52,-0.31,12829368,6.5,6.53,6.34,海油工程,28738806200,5.8,57.5267,6.46
B11,开采辅助活动,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B11,SZ300164,18530305,-0.02,FALSE,10.05,6.31,-0.32,2962500,6.29,6.34,6.14,通源石油,2825858980,5.31,66.962,6.31
B11,开采辅助活动,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B11,SH600871,41317503,-0.02,FALSE,4.09,2.3,-0.87,18180851,2.28,2.29,2.25,石化油服,43284295275,2.14,0,2.28
B11,开采辅助活动,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B11,SZ300191,31155190.14,-0.22,FALSE,32.44,19.63,-1.12,1605428,19.41,19.62,19.06,潜能恒信,6211200000,18.02,546.5937,19.2
B11,开采辅助活动,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B11,SZ300084,28409761,-0.08,FALSE,13.07,6.11,-1.31,4706200,6.03,6.09,5.98,海默科技,2320137400,5.5,313.6296,6.07
B11,开采辅助活动,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B11,SH601808,70933127,-0.16,FALSE,14.15,11,-1.45,6576969,10.84,10.91,10.65,中海油服,51724057280,10.02,0,10.88
B11,开采辅助活动,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B11,SZ300157,119738109.3,-0.1,FALSE,14.55,6.38,-1.57,18941875,6.28,6.42,6.24,恒泰艾普,4476208662,5.52,28.0189,6.3
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ000048,74167681.72,2.34,FALSE,34.99,23.39,10,2969327,25.73,25.73,23.12,康达尔,10054477905,19.4,1686.7619,23.38
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002582,78847059.73,0.58,FALSE,16.18,10.72,5.41,7049305,11.3,11.41,10.71,好想你,5827231008,9.79,51.7644,10.76
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ000639,53395737.88,0.5,FALSE,24.52,15.64,3.2,3343138,16.14,16.23,15.32,西王食品,8888759927,14.8,40.2457,15.7
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ000972,10677711.2,0.08,FALSE,6.7,3.5,2.29,3009804,3.58,3.63,3.46,*ST中基,2761195213,2.99,0,3.51
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002557,40502019.41,0.3,FALSE,16.64,14.32,2.09,2780886,14.62,14.78,14.17,洽洽食品,7412340000,12.93,23.2952,14.34
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002311,77839470.08,0.28,FALSE,23.59,22.07,1.27,3486008,22.35,22.58,21.68,海大集团,35302831957,14.82,31.3752,22.1
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002567,41034399.36,0.08,FALSE,11.06,6.37,1.26,6353588,6.45,6.54,6.4,唐人神,5395881654,5.8,19.3034,6.41
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ300138,15698243.36,0.11,FALSE,14.94,11.24,0.98,1387401,11.35,11.44,11.13,晨光生物,4164932690,10.15,32.309,11.26
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002385,99871818.25,0.04,FALSE,7,6.27,0.64,15892931,6.31,6.34,6.2,大北农,26773291288,5.4,23.7555,6.22
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SH600095,16504866,0.03,FALSE,14.57,5.3,0.57,3110802,5.33,5.34,5.24,哈高科,1925534801,4.9,58.1437,5.31
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002515,35115303.6,0.02,FALSE,11.24,7.44,0.27,4705642,7.46,7.52,7.36,金字火腿,7298217069,6.78,55.1106,7.44
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ000895,272842541.1,0.07,FALSE,30.19,27.04,0.26,10023366,27.11,27.5,26.74,双汇发展,89451025079,19.55,20.9045,26.9
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ000702,37814150.28,0.01,FALSE,15,6.15,0.16,6166327,6.16,6.22,6.04,正虹科技,1642468988,5.71,69.7324,6.09
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002143,0,0,FALSE,26.26,12.09,0,0,12.09,13.47,12.09,印纪传媒,21397295285,11.32,28.394,13.38
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SH600251,30425896,0,FALSE,11.04,7.22,0,4229336,7.22,7.3,7.13,冠农股份,5666559298,6.61,53.7349,7.16
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002726,0,0,FALSE,13.86,10.3,0,0,10.3,10.37,9.41,龙大肉食,7787747600,9.41,40.5532,10.27
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002604,0,0,FALSE,12.76,8.74,0,0,8.74,9,8.7,ST龙力,5240166653,8.52,38.3456,9
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ300175,29121797.96,0,FALSE,19.29,6.01,0,4835008,6.01,6.1,5.86,朗源股份,2829508000,5.49,58.4657,5.97
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SH600695,88784892,-0.01,FALSE,11.5,10.94,-0.09,8194309,10.93,11.17,10.4,绿庭投资,7772673853,5.83,83.6236,10.5
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002124,61891174.53,-0.01,FALSE,12.04,9.61,-0.1,6525281,9.6,9.63,9.36,天邦股份,7421619830,7.66,28.217,9.52
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SH603609,11949829,-0.01,FALSE,13.78,8.58,-0.12,1394238,8.57,8.65,8.46,禾丰牧业,7123182339,8.24,18.0334,8.54
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ000911,13797892.09,-0.01,FALSE,16.46,7.51,-0.13,1847383,7.5,7.52,7.4,南宁糖业,2430607028,6.94,13.6962,7.48
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SH600438,201986206,-0.02,FALSE,14.68,10.1,-0.2,20034286,10.08,10.28,9.85,通威股份,39134311978,5.07,23.6941,10
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002100,6042905.65,-0.02,FALSE,9.48,8.01,-0.25,755203,7.99,8.04,7.95,天康生物,7697443018,7.5,19.5239,7.99
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ000876,119034069.4,-0.03,FALSE,8.62,7.6,-0.39,15737985,7.57,7.64,7.52,新希望,31915233618,7.18,13.9054,7.57
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SH600127,11431960,-0.02,FALSE,7.73,4.17,-0.48,2770500,4.15,4.17,4.09,金健米业,2663400355,3.83,482.1548,4.15
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ000529,11447227.66,-0.03,FALSE,12.03,6.18,-0.49,1860511,6.15,6.22,6.09,广弘控股,3590310530,5.55,28.6415,6.15
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002548,11701550.6,-0.07,FALSE,14.7,9.37,-0.75,1255795,9.3,9.39,9.28,金新农,3539005288,8.62,33.8243,9.37
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002695,66717479.28,-0.13,FALSE,26.59,15.75,-0.83,4267500,15.62,15.85,15.47,煌上煌,7809330339,13.89,60.8111,15.58
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SH600737,53487191,-0.06,FALSE,11.95,7.15,-0.84,7540020,7.09,7.2,7.01,中粮糖业,14547801939,6.56,21.1649,7.09
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ000860,70994019.51,-0.21,FALSE,22.97,19.42,-1.08,3665144,19.21,19.52,19.15,顺鑫农业,10961033746,16.6,25.0259,19.4
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SH900919,616605,-0.006,FALSE,0.643,0.539,-1.11,1147624,0.533,0.546,0.527,绿庭B股,379033409.3,0.52,26.8024,0.528
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002286,8712449,-0.12,FALSE,15.4,10.58,-1.13,831200,10.46,10.57,10.42,保龄宝,3862417760,9.14,74.2346,10.57
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002702,22268942.4,-0.05,FALSE,11.09,4.26,-1.17,5290434,4.21,4.26,4.17,海欣食品,2023999600,3.82,154.8395,4.26
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SH600191,32855053,-0.09,FALSE,18.33,7.13,-1.26,4680240,7.04,7.08,6.91,华资实业,3413921280,6.04,121.2638,6.98
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002330,120104624,-0.1,FALSE,14.66,7.8,-1.28,15674200,7.7,7.84,7.56,得利斯,3865400000,7.37,427.9833,7.76
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002220,11455947,-0.09,FALSE,12.37,7.03,-1.28,1637800,6.94,7.06,6.93,天宝食品,3799551619,6.16,26.8397,7
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ002157,64923819,-0.06,FALSE,6.81,4.66,-1.29,14095128,4.6,4.63,4.57,正邦科技,10734940756,4.17,19.5891,4.63
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ300268,68944957.33,-0.31,FALSE,36.44,15.22,-2.04,4580216,14.91,15.5,14.8,佳沃股份,1997940000,12.02,317.9505,15
C13,农副食品加工业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C13,SZ000893,134465278.9,-0.3,FALSE,16.56,5.67,-5.29,24865690,5.37,5.51,5.31,东凌国际,4064570571,4.89,208.2163,5.43
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SH600873,132864699,0.18,FALSE,7.45,4.88,3.69,26446792,5.06,5.13,4.88,梅花生物,15727626611,4.57,14.6646,4.88
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SZ002481,105633240.3,0.11,FALSE,8.85,4.14,2.66,24621163,4.25,4.37,4.22,双塔食品,5369407500,3.91,233.5058,4.36
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SH600419,31341849,0.83,FALSE,66.66,39.06,2.12,785189,39.89,40.48,38.71,天润乳业,4130897067,35.66,45.922,39.05
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SZ300381,10447128.96,0.18,FALSE,25.27,10.61,1.7,982620,10.79,10.79,10.41,溢多利,4388890399,9.48,48.4135,10.52
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SZ002626,183890386.6,0.33,FALSE,21.93,19.95,1.65,9071454,20.28,20.55,19.73,金达威,12502253480,11.56,36.2838,19.97
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SH600305,77133026,0.12,FALSE,13.58,10.2,1.18,7533623,10.32,10.38,10.05,恒顺醋业,6220256160,9.09,31.3722,10.05
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SH600429,7935100,0.05,FALSE,9.76,6,0.83,1317904,6.05,6.08,5.97,三元股份,9060222427,5.67,479.804,6.01
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SH603288,136337463,0.3,FALSE,59.83,55,0.55,2455904,55.3,56.37,54.31,海天味业,1.49E+11,29.86,44.6887,54.31
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SZ300401,159459902.6,0.15,FALSE,51.68,45.85,0.33,3462277,46,46.96,44.28,花园生物,8818904996,25.9,73.308,45.33
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SZ002495,8167572,0.01,FALSE,5.9,3.24,0.31,2520820,3.25,3.26,3.21,佳隆股份,3040783200,3.04,126.2438,3.24
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SH600073,28010175,0.02,FALSE,11.23,7.29,0.27,3839105,7.31,7.34,7.24,上海梅林,6854802440,6.66,25.8135,7.26
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SH600298,144921536,0.07,FALSE,37.28,30.97,0.23,4675451,31.04,31.35,30.5,安琪酵母,25579472471,18.56,33.4877,30.8
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SH603020,8660815,0,FALSE,20.17,10.58,0,820286,10.58,10.63,10.43,爱普股份,3385600000,10.09,20.2186,10.58
C14,食品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C14,SZ300146,0,0,FALSE,17.59,16.93,0,0,16.93,17.26,16.61,汤臣倍健,24874772928,10.33,32.2757,16.69
